repo	stars	forks	created	pushed	lang	license
Mago51/Player-Teleporter-LuaU-Roblox-Studio	0	0	2025-11-05	2025-11-05	Lua	
MagpieTaxi/Runners-Catalogue	0	0	2025-07-16	2026-05-27		
Maguethh/Tsubasa_Games	0	0	2024-04-01	2024-04-01	TypeScript	
mahadinur/lightweight-robotics-lua	0	0	2026-06-30	2026-07-03	Luau	
mahadinur/roblox-sens	0	0	2026-07-11	2026-07-11	JavaScript	
MahadTheIronSword/robloxchatbot	0	1	2021-03-13	2021-03-13	Python	
MahanBig/RobloxChromeExtension	0	0	2026-01-27	2026-02-03	JavaScript	
MahanBig/TicTacToe	0	0	2025-03-29	2025-04-20	Luau	
Mahatur/RobloxInternetthrottle	0	0	2025-02-26	2025-12-27	Shell	
maheer0714-alt/Wyspernet.ai	0	0	2025-12-05	2025-12-05	TypeScript	
Mahir-Islam/dropblox	0	0	2025-11-21	2026-03-08	HTML	
mahjoubabiza-beep/roblox-ksa.	0	0	2026-07-13	2026-07-13		
mahjoubabiza-beep/roblox-shop.	0	0	2026-07-13	2026-07-13		
mahmood1996/clean_code_c_sharp	0	0	2021-07-30	2021-07-31	C#	
Mahmood7289/dont-miss-the-bus	0	0	2026-09-12	2026-09-13	Luau	
MahmoudLikesToForkClients/zeroday4roblox	0	0	2023-08-10	2023-08-12	Lua	
mahmoudomraan911-lang/KOMANDO	0	0	2026-05-24	2026-06-30	HTML	
Mahmoudosa/Roblox-AI-Map-Generator	0	0	2026-03-23	2026-03-23	Python	
mahmoudplay/Roblox-time-tracker	1	0	2026-04-03	2026-09-09	JavaScript	MIT
mahniggur/praesidium	0	0	2026-05-20	2026-05-21	Luau	
MAHRateDEV/Utilities	0	0	2026-02-17	2026-02-17		
maia-script/MAIA-UI	1	0	2025-03-08	2025-03-28		
MaiconJustoFernandes/Distrito-38-projeto1-DIO	0	0	2024-08-06	2024-08-06		
maihd/litelua	0	0	2025-04-23	2026-07-24	C	
Mailo037/catweb-docs	1	0	2026-04-27	2026-09-19	JavaScript	
mailyRoblox/Roblox	0	0	2025-04-04	2025-04-04		MPL-2.0
main-bloxiansCOM/Bloxians	0	0	2026-04-01	2026-04-01	HTML	
mairt2009999-yu/build-and-kill-zombies-online	0	0	2026-09-16	2026-09-16	TypeScript	
maji-git/roblox-vr-listing	1	0	2025-03-23	2025-08-12		
maji-git/roblox-vr-web	0	0	2025-03-24	2025-06-24	Vue	
Majidnoor66/roblox-troll	0	0	2026-01-17	2026-01-17	JavaScript	
Majora144/modulr	0	0	2025-06-07	2023-09-07		MIT
MajorCodingMistakesWereMade/RealisticGrenadeRoblox	1	0	2023-09-16	2023-09-16	Lua	
MajorH5/LuaMPEGParser	0	1	2021-12-17	2021-12-17	Lua	MIT
mak1maOfficial/armavir	0	0	2026-09-19	2026-09-19	CSS	
MakaoagoLaila/Roblox-is-showing-ads-back-again.-Roblox-Homepage-	0	0	2022-03-22	2022-03-22		
makarov-service/RAM.github.io	0	0	2026-01-15	2026-01-15	HTML	
mAke1Amg0d/front-line-games	0	0	2026-07-28	2026-07-29	CSS	
MakeOutHill696/roblox-game-systems-portfolio	0	0	2025-10-27	2025-10-27	Lua	
makepay-io/makepay-roblox	0	0	2026-05-28	2026-07-16	JavaScript	MIT
MakerScript/GetInfo-Roblox	0	0	2023-10-14	2023-10-14	Python	
MakerScript/VFXS	0	0	2025-06-27	2025-07-06	Luau	
MakeThingsMan/GeneralRobloxAiModule	3	0	2023-11-03	2023-11-06	Lua	Apache-2.0
MakeThingsMan/InfinitePathCodeRepository	0	0	2023-12-10	2024-11-18	Lua	MIT
makhouljake/Roblox	0	0	2026-02-24	2026-02-24		
Makin-Co/luau-lsp-defdocs-cli	0	0	2026-04-15	2026-04-18	TypeScript	ISC
makinmovesleaked/pocoyorevamp2023	0	0	2023-02-16	2023-02-16		
Makkkkus/Roblox-Zombie-Rush-Clone	0	0	2018-11-01	2021-01-09	ShaderLab	
Maklit-Productions/roblox-on-linux-patch	0	0	2022-07-16	2022-07-16	Shell	
MakMann200/ROBLOX-FPS-LOCKER	1	0	2020-07-06	2020-07-06		
Makmatoe/RobloxOne-Migration	0	0	2026-07-21	2026-07-21		
Makogai/coreforge-roblox	0	0	2026-07-04	2026-07-09	Luau	
Makogai/scrapyard-incremental	0	0	2026-08-12	2026-09-09	Luau	
Makoq0/FreePath	0	0	2026-03-19	2026-03-19		
Makoto-cloud/SambungKata	1	0	2026-08-15	2026-08-15	Python	
makrasta/hunter-leveling-roblox	0	0	2026-07-13	2026-07-14		
maksimmedzuta-jpg/the-egg-hunt	0	0	2026-06-08	2026-06-08		
MaksiuKozak96/roblox-button-color-changer-V1	0	0	2025-02-13	2025-02-13	JavaScript	
MaksiuKozak96/RobloxFPSCheckLuau	0	0	2025-01-03	2025-01-03		
MaksymRL/RoVerse	0	0	2025-07-17	2025-07-17	Luau	
MakTools/MakHub	0	0	2025-07-21	2025-07-21		
makwira/makwira	1	0	2026-07-23	2026-07-31		MIT
makwira/map	0	0	2026-07-25	2026-07-25	Luau	
Makze9/MToC-Roblox	0	0	2026-03-23	2026-03-23		
Makze9/Operation-Defense	0	0	2026-07-28	2026-07-28		
malamen67/xblox	0	0	2026-05-02	2026-05-02		
Malcomputer/Roblox-oof	0	0	2024-09-13	2024-09-13	JavaScript	
Maldevar/PressureRoomKTaNE	0	0	2026-04-07	2026-04-07		
Malek-ops7/4-CLOTHES	0	0	2026-01-26	2026-01-29	HTML	
malekahmedsalemthebest-jpg/roblox.userfinder	0	0	2026-01-16	2026-01-16		
malekalhazmi1125-hash/flex-account-proxy	0	0	2026-07-15	2026-07-15	JavaScript	
malekbro112/WhitelistRoblox	0	0	2023-02-28	2023-02-28		MIT
Malhocolouco2/Roblox-FPS-Game	0	0	2026-08-24	2026-08-24	Lua	
malice-nz/Caesar	0	0	2026-07-27	2026-07-27		
malice-nz/malicious-libraries	0	0	2026-01-21	2026-01-26	Lua	
malice-nz/RealConsole	14	1	2026-07-07	2026-07-17	Luau	Unlicense
malice-nz/ronner	4	0	2026-01-22	2026-01-22	Lua	MIT
malice-nz/Splice	7	1	2026-03-25	2026-04-02	Luau	
MalignantSaint/Roblox-Tracker-Discord-Bot	0	0	2026-08-20	2026-09-22	Python	
malihasarwar-dev/roblox-scroll-ui-flutter	0	0	2026-07-18	2026-07-18	Dart	
Malik-The-Adventurer/Coding-Test	0	0	2026-09-04	2026-09-06		MIT
malikkureysh-ux/CurioWorld	0	0	2026-06-27	2026-06-28	Python	
malikkureysh-ux/roblox-studio-blender-setup	0	0	2026-06-27	2026-06-27	Python	
malikplavook24-bit/NBB	0	0	2026-05-01	2026-05-01		Apache-2.0
Malisius/EconTycoon	0	0	2016-05-14	2016-05-14	Java	
malkweed/Roblox-Stock-Market	0	0	2021-04-09	2021-04-10	JavaScript	
malligadupudi/fosaken	0	0	2026-06-08	2026-06-08		
malloyuki6-design/IrisUi-lib	0	0	2026-09-19	2026-09-19	Luau	MIT
mallsrom/Bloodline-Brawl---ROBLOX-LUA	1	0	2024-01-04	2024-02-01	Lua	
mallsrom/Evolution-Simulation---ROBLOX-LUA	1	0	2024-01-04	2024-01-04	Lua	
mallsrom/Sticks-Game---ROBLOX-LUA	1	0	2024-01-04	2024-02-01	Lua	
malojloh69-source/RobloxSa	0	0	2026-08-30	2026-08-30	Python	
Malont5b3fztzgscbox/robloxTargetfps	0	0	2023-05-24	2023-05-24		
malopreli/counter-force-	0	0	2025-12-21	2025-12-21		AGPL-3.0
Malrous/EMyriad	0	0	2026-09-20	2026-09-20	Lua	
Malte0621/RBX-CPP	4	0	2023-08-10	2026-05-09	C++	MIT
malydevs/GraphClass	0	0	2026-01-29	2026-01-29	Luau	
malydevs/ModuleLoader	0	0	2026-03-18	2026-03-18	Luau	
malydevs/Roblox-HoneyPot	0	0	2026-08-16	2026-08-16	Luau	
Mam4wqzz/roblox-pentest	0	0	2026-06-21	2026-06-21		
Mama-Ru/FunkyFridayBot	0	0	2026-08-04	2026-08-04	Python	
mamae12/Roblox-lethal	0	0	2026-04-14	2026-04-26		
mamedczeczenov/bait-a-pet	0	0	2026-09-12	2026-09-12	Luau	
MamedRBX/roblox-level-system	1	0	2025-04-24	2025-05-16	Lua	MIT
MamiKeRiko/Babba-Kart	0	0	2023-04-21	2023-04-21		
maminaanastasia9-dot/tobolsk-team	0	0	2026-09-20	2026-09-20	HTML	
Mamk4/Text-THING	0	0	2025-03-12	2025-03-13	Luau	
mamtfasctrmon104-ops/ASYNC-IY-Roblox-GameCopier	0	0	2026-03-25	2026-03-25		
Manadrah/roblox-installation-mover	0	0	2026-03-23	2026-03-23	Batchfile	GPL-3.0
Manas-Manjhi/best_player9924	0	0	2025-06-16	2025-06-16	HTML	
manas879rbx/Team-Based-Round-System	0	0	2026-01-17	2026-01-17		
ManaScale/manascale.github.io	0	0	2024-11-10	2024-11-10	HTML	
manasi-create/auto-rigger	0	0	2025-03-18	2025-03-23	Python	
ManatonGames/roblox-projects	0	0	2026-06-29	2026-06-29		
manbroman4848-netizen/tiktok-roblox-api	0	0	2026-04-22	2026-04-23	JavaScript	
manciarancor6688/GoalKick	0	0	2025-05-19	2025-05-19		Apache-2.0
Mancol001/Roblox-head-photo-generator	0	0	2024-08-07	2024-08-08	Python	
Mandalorian6368/Knockout	0	0	2026-03-07	2026-03-07		
mandistep2026/roblox-clone	0	0	2026-02-18	2026-02-18	C++	
mandrillxx/eatventure-rblx	30	0	2023-08-08	2023-09-16	TypeScript	MIT
mandrillxx/roblox-ts-full-template	1	0	2024-07-18	2024-08-04	TypeScript	MIT
mandrillxx/shrouvrblx	4	0	2023-12-13	2024-01-03	Shell	
Mane48/RobloxOpenEncryptionSystem-ROES-	0	0	2026-04-14	2026-04-14		NOASSERTION
Maneetbal/roblox-server-locations	1	0	2026-08-26	2026-08-26		
maneetoo/BloxNet	0	0	2026-05-15	2026-05-15		MIT
maneetoo/Chunk	0	0	2026-09-24	2026-09-24		GPL-3.0
maneetoo/Logger	0	0	2026-08-10	2026-08-10		MIT
maneetoo/NotBadSignal	0	0	2026-07-16	2026-07-16		MIT
maneetoo/Roblox-OSS-Badges	18	0	2026-04-18	2026-08-30	JavaScript	MIT
maneetoo/Slice	0	0	2026-04-14	2026-04-14		MIT
maneetoo/TypeCat	0	0	2026-09-23	2026-09-23		GPL-3.0
Manel770/my-first-game	0	0	2026-07-15	2026-07-15		
maneulgonzalez1012-cyber/Hola-Roblox-game	0	0	2025-09-09	2025-09-09		
mangeshpotdar-maker/RobloxBlocker	0	0	2026-08-15	2026-08-17	C#	
manggianna-fanta/FightSim	0	0	2025-06-10	2025-06-10		
mango385/Awaken-	0	0	2026-02-19	2026-05-05		
Mango67-syabu/Syabu-tech	0	0	2025-09-02	2025-09-02		MIT
Mangod4435/project-dasher	0	0	2026-07-30	2026-09-24	GDScript	WTFPL
MangoFrogaparte/RobloxOnline	0	0	2025-10-10	2025-10-10		
mangoquez-svg/RoadReady	0	0	2026-02-21	2026-02-21		
Mangorizz/Advanced-Person-Generator-	0	0	2025-10-15	2025-10-31	Luau	MIT
Mangorizz/Celsius-to-Fahrenheit-Converter-	0	0	2025-10-13	2025-10-13	Luau	MIT
mangowxlf/roblox-material	0	0	2018-07-14	2018-08-05	CSS	
Mangzhub/aimaker	0	0	2026-09-19	2026-09-19	HTML	
manikkDev/67-nights-in-the-forest	0	0	2026-08-02	2026-09-23	Luau	MIT
Maninae/roblox-studio-cli	0	0	2026-09-23	2026-09-24	Python	MIT
ManishGond/RobloxColorChangingSP	0	0	2026-09-19	2026-09-19		
mank86718-bit/Roblox-Ranking-Service	0	0	2025-09-11	2025-09-11		
MANKMORE/A-Roblox-Texture-set	0	0	2023-09-28	2023-09-28		
ManniNrBaum/LSL-Roblox-Strudio-	0	0	2025-11-19	2025-11-19		
Manny-worm21/Roblox-Tycoon-Progress	0	0	2025-02-17	2025-05-02		
mannyoreos/Roblox_Database_demo	0	0	2026-05-06	2026-05-09		
ManoelSerafim/roblox_curiosity_video_generator	0	0	2025-11-17	2025-11-17	TypeScript	
manofficalshrek/ring-farm	0	0	2026-07-05	2026-07-05		MIT
Manonox/GDLuau	105	11	2023-05-08	2026-08-26	C++	MIT
ManOnTopain/CuriousliForRoblox	2	4	2022-12-25	2023-01-10	Lua	
manreetdhami/robloxislife	0	0	2026-04-01	2026-04-09	HTML	
Mantebroz/campos-duelo-auditoria-defensiva	0	0	2026-09-17	2026-09-17	Lua	MIT
MANTHATGIT/Kealk---Roblox-But-Easier	0	0	2026-08-31	2026-08-31		
mantispro2009-design/SamyBlox	0	0	2025-08-21	2025-08-21		
MantiUWP/Roblox-Fps-Unclocker	0	0	2023-11-28	2023-11-28	C#	
MantiUWP/Roblox-Process-Find	0	0	2023-11-22	2023-11-22	C++	
Manuel-2/Roblox_Default_Materials_For_Unity_URP	1	1	2022-09-09	2022-09-10		
manuelalcortese-stack/ZadaraUI	0	0	2026-02-09	2026-02-09	Lua	
manufacturecopy/RBX2PT-web	0	4	2024-06-08	2024-06-08		
manuhora/Roblox-Development	0	0	2026-07-08	2026-07-08	Luau	
Many0nne/CSGO_surf_combat	0	0	2026-05-26	2026-06-20	Luau	
maogko/roblox-analysis-aiu	0	0	2026-04-27	2026-04-27	Python	
MaowTheCat/raf-cranwell-charts	0	0	2026-08-05	2026-08-31		CC0-1.0
maoyyds-cn/koishi-plugin-robloxsearch	0	0	2026-09-13	2026-09-13	JavaScript	
maoyyds-cn/nonebot_plugin_roblox_search	2	0	2026-06-20	2026-07-14	Python	MIT
mapfactory121/mapfactory-site	0	0	2025-06-23	2025-06-24	HTML	
MapleMoose-Dev/TeamMakingModule	0	0	2021-08-25	2025-09-18	Lua	
MapleShott/LunarAdmin	0	0	2025-04-03	2025-04-03		CC0-1.0
MapleSyrupLover/Criminality-Automation	3	0	2025-11-05	2025-11-16	Python	MIT
MapleSyrupTreee/Roblox-Username-Lookup	1	0	2021-03-30	2022-07-15	C#	
mapper579-ai/cute-roblox-face	0	0	2026-01-12	2026-01-12		MIT
maqrosss/robloxAIOGRAM	0	0	2023-07-08	2023-07-09	Python	
maqrosss/robloxbotNOEND	0	0	2023-07-08	2023-07-08	Python	
Mar-t1n/Jackblox-Party-Games	0	0	2026-07-06	2026-07-09	Lua	
maraalvaran1980-blip/universalGun.lua	0	0	2026-08-14	2026-08-14	Lua	
maragnus/DeadCamp	0	0	2026-06-19	2026-06-26	Luau	
maragnus/Formex	0	0	2025-12-30	2026-01-15	Luau	
maratulaliyah91-creator/MAZE-OF-HATRED	0	0	2026-02-05	2026-02-05		CC0-1.0
Maratyla/ms-plus-roblox	0	1	2026-06-24	2026-09-22		MIT
Marc92020/roblox_game_log	0	0	2021-09-04	2021-09-04	HTML	
marcel-valdez/gaming_monitor	0	0	2026-08-08	2026-09-07	JavaScript	
Marcel899/portfolio	0	0	2026-09-09	2026-09-19	CSS	
MarcelCodingAT/RoClaude	1	0	2026-05-17	2026-05-17	TypeScript	MIT
marceldmariani-ops/roblox-game	0	0	2026-04-24	2026-04-24	Lua	
marcellusgeraldio/Sentimen-Analysis-ROBLOX-PlayStore	0	0	2026-05-11	2026-06-12	Jupyter Notebook	
marceloangelon0-sys/marcelo	0	0	2025-12-21	2025-12-21		
MarceloKzn/RojoSetup-ForDevelopersInRBX	3	0	2025-08-09	2026-01-17	Luau	GPL-3.0
marcelopayemi-rgb/roblox-information	0	0	2026-01-25	2026-01-25	HTML	
Marcelorszin/Mclzin	0	0	2023-10-26	2023-10-26		GPL-3.0
marcelosanchezperessilva-cyber/cfs-confederacao-football-strike	0	0	2026-03-01	2026-03-01		
marcelot1gam-lab/roblox-gamepass-panel	0	0	2026-08-28	2026-08-28	Lua	
Marchalves6/My-Roblox-Lua-Scripts-	0	0	2024-11-08	2024-11-21		
marchware/Pet-Obby-Core-Systems	0	0	2026-05-04	2026-05-06	Luau	
marchware/Procedural-Riding-System	0	0	2026-05-20	2026-05-20	Luau	
marchware/Roblox-Spin-Wheel	0	0	2026-05-06	2026-05-06	Luau	
MarciiTheDev/MarcRoPresent	1	0	2023-02-25	2023-02-26	JavaScript	MIT
marcinpl500/DialogueModule	0	0	2023-06-07	2023-06-07	Lua	
marcinpl500/nitroAPI	0	0	2023-06-19	2023-06-19	C#	
marcinpl500/RobloxApiImplementation	0	0	2023-06-07	2023-06-07	C#	
MarcoAn778/AtividadesRobloxStudio	0	0	2024-10-23	2024-10-29		
marcolio67/Locust-roblox-game	0	0	2026-09-19	2026-09-20	Lua	
marcos10pc/rbx09-latest	5	1	2024-09-25	2024-09-24		MIT
marcos9928/roblox-my-site	0	0	2025-10-02	2025-10-03	HTML	
MarcosAbbadev/Projeto-RO	0	0	2026-09-17	2026-09-17		
MarcosAbbadev/Projeto-RO-obby	0	0	2026-09-23	2026-09-23		
marcoscarneiroaj/Batata	0	0	2026-03-26	2026-05-03	Lua	
marcoscarneiroaj/factory	0	0	2026-03-27	2026-03-27	Lua	
marcoscarneiroaj/moneycash	0	0	2026-04-07	2026-04-08	Lua	
marcoscazzari03/EveryStepSpeed	0	0	2026-08-07	2026-08-07	Luau	
marcosdly/rbx-bit53	0	0	2025-07-04	2025-11-15	Luau	
marcosdly/roblox-template	0	0	2026-06-07	2026-06-13	Luau	Apache-2.0
marcosreidelasq-cmd/yin-yang-crosshair-roblox	0	0	2026-08-30	2026-08-30		
marcosumania/meujoguimnorobloxbootcamp	0	0	2022-07-08	2022-07-08		
MarcSpectrum/ContactSnaps	0	0	2026-02-06	2026-02-11	Luau	
MarcSpectrum/MarcSpectrum.Framework	0	0	2026-05-27	2026-09-14	Luau	
MarcSpectrum/SubterraRaid	0	0	2024-08-29	2024-09-01	Luau	
marcus7288/roblox-language-quest	0	0	2026-03-12	2026-03-12	HTML	MIT
Marcus990/Wall-Rush	0	0	2024-11-02	2024-11-10	Lua	
marcusantoniob/tower-hardcore-mode-roblox-toolset	0	0	2025-09-06	2025-09-06		
marcuscarvalho335-collab/A-arte-de-codar-nos-mares-desconhecidos-da-abstracao	0	0	2026-06-23	2026-06-24		GPL-3.0
marcusjoe-hub/clone-hunt	0	0	2026-09-09	2026-09-10	CSS	
marcusleonas/nextauth-roblox-provider-issue	0	0	2024-09-17	2024-09-17	TypeScript	ISC
marcuslionellv-beep/roblox-exponential-speed	0	0	2026-08-30	2026-08-30		
marcusviniciusend/ProjetoHatTrick_01	2	1	2026-04-26	2026-05-29	Luau	
mardo-pixel/games	0	0	2026-08-26	2026-08-26	HTML	
mardydu/EnglishEducationDDAAPI	0	0	2023-08-06	2023-10-10	Python	
Marechal12/marechal_portfolio	0	0	2025-12-12	2025-12-12		
marekbt888-ctrl/roblox-combat-system	0	0	2026-09-12	2026-09-12	Lua	
MareksCode/ShortestPath	0	0	2025-05-29	2025-05-29	Luau	
MareksCode/SlopeDetector	0	0	2025-04-04	2025-04-04	Luau	Apache-2.0
margiiela/Tax-	0	0	2026-06-12	2026-06-12		
Margman/RobloxStudio	0	0	2022-10-02	2022-10-06		
Maria-fernanda-123/RobloxSalesProject	0	0	2026-01-15	2026-06-12	Python	
mariaclarasilvamary-coder/respawn	0	1	2025-11-25	2025-11-25	Lua	MIT
Mariadamzonexxzii/Dreamgirl	0	0	2024-02-18	2024-02-18		
Marial508/VIDEOJUEGOS-ROBLOX	0	0	2026-06-11	2026-06-11	HTML	
mariamchakrouni-cell/wow	0	0	2026-04-12	2026-04-12		
mariancraciunel/roblox-ball-chase-game	0	0	2026-08-25	2026-08-25		
MarianG27/BitBandits1	1	0	2026-03-11	2026-04-12	Luau	
marianjrcodetap/awesome-roblox	0	0	2020-03-24	2023-01-24	JavaScript	GPL-3.0
MariDaScripter/TestRepo	0	0	2024-10-03	2024-10-03		
marikkomarik938-max/roblox-portal-gun	0	0	2026-09-01	2026-09-01	Lua	
marilialr1980-art/Assymetrical	0	0	2025-12-11	2025-12-11		
Marinello-MatheusOFC/Test-Script-Game	0	0	2026-04-17	2026-04-18		
mario-2507/ElementAI	0	0	2025-09-01	2025-09-01	JavaScript	
Mario-Lacerda/cria--roblox-jgmonetizado-multiplataf	0	0	2024-05-30	2024-05-30		
Mario-Lacerda/cria-jg-sobrevivencia-roblox	0	0	2024-05-29	2024-05-29		
Mario-Lacerda/cria-jogo-colheita-com-roblox	0	0	2024-07-07	2024-07-07	Luau	
Mario-Lacerda/xp-roblox	0	0	2024-05-29	2024-05-29		
mario-piza/robloxWorkspace	0	0	2021-01-09	2021-01-09		
mario12451/Friend-Online-Notifier-for-Roblox-with-Twilio	0	0	2023-01-03	2023-01-03	Python	GPL-3.0
Mario6451/RAIBOT	1	0	2026-06-26	2026-08-06	Python	
mario8192-march8182-A/BynaBlocks	0	0	2026-05-31	2026-05-31	Luau	MIT
MarioChao/backpack-ui	0	0	2026-01-25	2026-08-17	Luau	MIT
MarioChao/badge-util	0	0	2025-11-25	2026-03-13	Luau	MIT
MarioChao/beloved-remote	0	0	2026-03-22	2026-03-28	Luau	MIT
MarioChao/client-movement-detector	0	0	2026-06-25	2026-06-29	Luau	MIT
MarioChao/container-event	0	0	2026-05-13	2026-05-15	Luau	MIT
MarioChao/container-mechanic	0	0	2026-05-14	2026-08-15	Luau	MIT
MarioChao/data-store-reader	0	0	2026-03-13	2026-08-30	Luau	MIT
MarioChao/dream-game	0	0	2024-09-04	2026-08-17	HTML	
MarioChao/dreamers-dialog-system	0	0	2026-03-07	2026-05-16	Luau	MIT
MarioChao/dreamers-dialog-system-framework	0	0	2026-05-16	2026-05-17	Luau	
MarioChao/FlyingBroom	0	0	2024-07-06	2025-03-04	Luau	MIT
MarioChao/heart-pie-app	0	0	2024-07-19	2026-09-22	JavaScript	
MarioChao/HeartPie	1	0	2024-06-23	2026-08-02	Luau	MIT
MarioChao/module-template	0	0	2026-08-19	2026-08-19	Luau	MIT
MarioChao/music-player-plugin	0	0	2025-10-26	2025-10-26	Luau	
MarioChao/pie-difficulty-chart	0	0	2025-07-16	2025-12-23	Luau	MIT
MarioChao/Pie-Hiker-License	0	0	2025-06-07	2026-08-17	Luau	
MarioChao/pie-hiking-badger	0	0	2025-06-11	2026-08-30	Luau	MIT
MarioChao/pie-hiking-plugin	0	0	2024-07-30	2026-08-21	Luau	
MarioChao/preset-starter-gui	0	0	2026-08-19	2026-08-20	Luau	MIT
MarioChao/priority-zone-group	0	0	2026-06-29	2026-06-29	Luau	MIT
MarioChao/purple-coins-challenge	0	0	2025-11-09	2025-12-22	Luau	
MarioChao/scoped-collection	0	0	2026-08-15	2026-08-15	Luau	MIT
MarioChao/segmented-route	0	0	2025-10-21	2026-07-31	Luau	MIT
MarioChao/text-typewriter	0	0	2026-05-08	2026-05-08	Luau	MIT
MarioChao/zipline-transportation-system	0	0	2025-10-19	2026-08-15	Luau	MIT
MarioGonzalezCampos/utitled-gear-game	0	0	2025-12-13	2025-12-13	Lua	
Marioispro1/AxiomNum	0	0	2026-05-11	2026-05-11	Luau	MIT
Marioispro1/marios-rcm	0	0	2026-06-16	2026-06-16	Python	
Marioispro1/shARKlib	0	0	2026-05-08	2026-05-10	Luau	MIT
mariojosev111111-creator/Script-	0	0	2026-07-25	2026-07-25		
mariolariosfjr-lang/Feather-Family-Roblox	0	0	2025-09-11	2025-09-11		MIT
mariolariosfjr-lang/MarioLarios-roblox.h	0	0	2025-09-08	2025-09-08		
marioluna2015-eng/roblox-base-claim	0	0	2026-09-13	2026-09-13		
MarioMaster9/rbxl	0	0	2026-03-14	2026-06-16	Python	GPL-3.0
Marioooo32/Roblox-Gamepass-Creator	1	0	2023-09-25	2023-09-25	Python	
Marisaxc/RobloxTemplate	0	0	2025-03-07	2025-05-22		
Marisca842/Galaxy-A10	0	0	2024-06-21	2024-06-21		
marita82springe-pixel/RobloxAIEndPoint	0	0	2025-11-02	2026-04-05	JavaScript	
Marius0G/melt-all-the-ice	0	0	2026-08-24	2026-08-24	Luau	
mariuslohoho/Roblox-Oaklands-API-Wrapper	2	0	2024-10-17	2024-11-09	TypeScript	
mariuslohoho/StudBloxUI	0	0	2025-03-29	2025-04-01	TypeScript	GPL-3.0
MariussiUs/portfolio	0	0	2025-08-04	2025-08-15	HTML	
Mark-Marks/hammer	10	1	2025-05-06	2026-08-03	Luau	MIT
Mark-Marks/luau-benchmarks	0	0	2025-12-28	2025-12-28	Luau	MIT
Mark-Marks/luau-library-template	0	0	2025-06-19	2025-06-20	Luau	MIT
Mark-Marks/roblox-library-template	0	0	2025-06-20	2025-06-20	Luau	MIT
Mark-Marks/roblox-project-template	0	0	2024-11-11	2024-11-11	Luau	
Mark-Marks/rubine	6	2	2024-12-08	2026-08-25	Luau	MIT
Mark-Marks/sapphire	4	0	2024-07-30	2025-06-20	Luau	MIT
Mark-Marks/satsuma	0	0	2026-06-24	2026-07-07	Luau	MIT
Mark-Marks/typewriter	0	0	2024-05-07	2024-06-13	Luau	MIT
Mark-Marks/unet	4	0	2025-02-15	2025-02-15	Luau	MIT
Mark-Marks/zucchini	1	1	2025-03-27	2025-06-21	Luau	MIT
mark-pestov/Build-a-Banana-Empire	1	0	2025-11-02	2025-11-03	Luau	
markashenti2025-ux/roblox-toolbox-virus-documentation	0	0	2026-02-07	2026-02-07	HTML	
markdenardo/for_loop_roblox_tutorial	0	0	2020-12-14	2021-05-21	Lua	
markel140415/All-about-roblox	0	0	2026-07-27	2026-07-29	Luau	MIT
Marketeer-Bot/Roblox-Public-Docker	0	0	2022-12-04	2022-12-05	Python	NOASSERTION
MarkExKiana/ProjectStarFallCodebase	1	0	2025-05-22	2025-05-22	Lua	GPL-3.0
markgbeddoe-dotcom/Liam-s-First-Obby	0	0	2025-11-05	2025-11-05	Lua	
markiemm/Arena-games	0	0	2020-05-19	2020-06-08	Lua	
markiemm/Yeti-log-flume-ROBLOX	0	0	2020-06-26	2020-06-27	Lua	
Markjisus/CometUiLibrary	0	0	2025-10-12	2025-10-12		
markjohndelacruz036-wq/Sell-A-Studs-Simulator-Code-Roblox-Game	1	0	2026-09-19	2026-09-19		
markmanoza-beep/Horror-Games	0	0	2026-06-15	2026-06-15		Unlicense
MarkoAcacio/Counting-Game	0	0	2026-03-07	2026-03-23	Luau	
MarkoAcacio/Ticks	0	0	2024-08-15	2024-08-15	Python	Apache-2.0
MarkoGasta/Mango-Framework	1	0	2025-10-14	2026-04-18	Luau	
MarkoMarchiMarko/Roblox-Games-Studio	0	0	2023-09-13	2023-09-13		
markrienz/my-first-	0	0	2026-01-13	2026-01-13		Unlicense
markroblox201-debug/discord-roblox-rank-bot	0	0	2026-02-26	2026-02-27	JavaScript	
MarkRuiz00/RobloxUtils	0	0	2025-12-29	2026-06-11		
markrutte420/ROBLOX-api-collectie	0	0	2021-06-07	2021-06-07		
markshield07/Purge-Survival-Roblox-	0	0	2026-03-01	2026-03-02	Lua	
MarkSmrnw/MarksCamMediaRepo	0	0	2026-08-01	2026-08-01		
MarkVladislavovich/Blast-Zone-Randomizer	0	0	2025-11-08	2026-09-08	TeX	
marleeseverson/RobloxPlateGame	0	0	2026-06-11	2026-06-22	TypeScript	
Marley7hehe/Roll-A-Fish	0	0	2026-09-20	2026-09-20		
Marlon-BSF/Desafio-Roblox-01	0	0	2024-07-19	2024-09-10		
marobader/rpg_ai	0	0	2026-07-05	2026-07-05	Luau	
marokee-m/multiplication-quest	0	0	2026-06-03	2026-06-04	JavaScript	
marquesdelacerdafrancisco-coder/Block-Studio	0	0	2026-08-28	2026-08-28		
marquesdelacerdafrancisco-coder/godot-mobile-engine	0	0	2026-08-29	2026-08-29		
marquesdelacerdafrancisco-coder/roblox-godot-platform	0	0	2026-08-28	2026-08-28		
marquesdeoliveiravanessa018-art/RobloxTube	0	0	2026-02-21	2026-02-21		
